,gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,Charges_scaled
913,1,0,1,0,1,2,1,1,1,1,0,1,114.0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1.0,0.9317274405723517
914,0,0,1,1,1,2,2,1,1,1,1,1,109.7,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9305555555555555,0.8453323332564043
915,0,0,1,1,1,0,0,0,0,0,1,0,20.05,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.4583333333333333,0.07508077544426496
916,0,0,0,1,1,1,1,1,2,1,1,1,58.9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.6527777777777778,0.32243826448188323
917,1,1,1,1,1,2,2,1,1,2,1,1,98.0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.18055555555555555,0.14067043618739902
918,1,0,1,0,1,1,1,2,1,1,1,0,83.25,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.25,0.18374682667897532
919,0,0,1,1,1,2,1,1,1,1,0,0,112.1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.9170493884144935
920,0,1,0,1,1,2,2,2,2,2,1,0,89.7,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.15277777777777776,0.1187283637202862
921,1,1,0,1,0,1,2,1,2,1,1,1,44.4,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0.09722222222222221,0.028502192476344335
922,0,0,0,1,1,2,1,1,1,2,1,1,99.45,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.8194444444444444,0.6467689822294023
923,0,1,1,0,1,2,2,1,2,2,1,1,100.4,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.4444444444444444,0.36912647126702053
924,0,0,1,1,1,0,0,0,0,0,0,1,25.25,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.9305555555555555,0.1978248326794369
925,0,0,0,1,1,2,2,2,2,2,1,0,87.55,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.7083333333333333,0.5143203323332564
926,0,1,1,1,1,2,1,1,1,1,1,1,94.05,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.8194444444444444,0.630636972074775
927,0,0,1,0,0,1,1,1,2,1,0,0,39.4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.6666666666666666,0.22615393491807065
928,0,1,0,1,1,2,2,2,2,2,1,1,70.55,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005971613201015463
929,1,0,1,1,1,0,0,0,0,0,1,0,19.3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3194444444444444,0.05393491807062082
930,1,0,1,0,1,2,2,1,1,2,1,1,94.65,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.5277777777777778,0.41605123471036237
931,1,0,1,0,1,0,0,0,0,0,1,0,19.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2638888888888889,0.039106854373413345
932,1,1,0,1,1,2,2,2,2,2,1,1,76.05,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.024578813754904224
933,1,1,1,1,1,2,2,1,2,2,1,1,98.9,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8055555555555555,0.664885760443111
934,1,0,0,1,1,1,2,2,2,1,1,1,50.2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.027777777777777776,0.010437341333948767
935,1,0,0,1,1,1,2,2,1,1,1,0,75.15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.06944444444444445,0.04313985691207016
936,0,0,0,1,1,2,1,1,1,2,0,1,101.3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.0,0.8357315947380568
937,0,1,0,1,1,2,1,1,1,2,1,1,109.8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.611111111111111,0.5586833602584814
938,1,0,0,1,1,0,0,0,0,0,1,1,19.7,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2222222222222222,0.03734133394876529
939,1,0,0,1,0,1,1,1,2,1,1,1,50.95,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.16666666666666666,0.06773021001615509
940,0,0,0,1,1,2,2,2,2,2,1,1,89.5,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.08333333333333333,0.06398569120701593
941,0,1,0,1,1,2,2,1,1,1,0,1,108.1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,0.8949053773367183
942,0,0,0,1,1,0,0,0,0,0,1,0,24.8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.3194444444444444,0.06883798753750289
943,1,0,0,1,1,2,2,2,2,2,1,1,70.45,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5277777777777778,0.2975767366720517
944,1,0,1,1,1,2,2,2,2,2,1,1,95.2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6527777777777778,0.5243711054696515
945,0,0,1,1,1,0,0,0,0,0,0,0,20.05,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.75,0.1250403877221325
946,1,0,1,1,1,2,2,2,2,2,1,1,68.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.20833333333333331,0.12575582737133625
947,0,1,0,1,1,2,2,1,1,2,1,1,94.1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.2777777777777778,0.2035079621509347
948,0,0,1,0,1,2,2,1,2,2,1,0,73.25,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.2222222222222222,0.13581237018232173
949,1,0,0,1,1,2,2,2,2,2,1,1,69.35,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005833141010846987
950,1,0,0,1,0,1,2,2,2,2,1,0,24.8,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.013888888888888888,0.0006923609508423722
951,1,0,0,1,1,0,0,0,0,0,0,0,19.95,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.6388888888888888,0.1024982690976229
952,1,0,0,1,1,2,2,1,1,1,0,1,97.65,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.9583333333333333,0.7759923840295407
953,1,0,1,0,1,2,2,2,2,2,1,0,84.5,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.6805555555555555,0.48881260096930534
954,1,0,0,1,0,1,2,2,1,1,1,0,54.9,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.736111111111111,0.34929033002538656
955,1,0,0,0,1,0,0,0,0,0,1,0,19.45,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.09722222222222221,0.013610662358642972
956,0,0,1,1,1,1,2,2,2,2,1,1,50.25,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.5833333333333333,0.2521174705746596
957,1,0,0,0,1,1,1,2,2,2,1,1,50.3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.2361111111111111,0.0955458112162474
958,0,1,0,1,1,2,2,2,2,2,1,0,81.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.027777777777777776,0.016587814447265176
959,0,0,1,0,1,2,1,1,2,2,1,1,104.15,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1.0,0.840555042695592
960,0,0,1,1,1,0,0,0,0,0,1,0,20.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.38888888888888884,0.06280290791599354
961,1,0,1,1,0,1,2,2,1,2,1,1,50.35,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.0036406646665128085
962,0,0,0,1,1,2,1,2,2,2,1,0,86.2,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.20833333333333331,0.1444034156473575
963,0,1,1,1,1,2,1,2,1,2,1,1,107.05,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9305555555555555,0.8220286175859681
964,0,0,1,1,1,2,2,2,1,2,1,1,99.5,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.15277777777777776,0.11979575351950152
965,1,0,1,0,1,2,2,2,1,1,0,1,103.2,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7777777777777777,0.6756231248557582
966,1,0,0,1,1,1,1,2,2,1,1,0,55.1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.3055555555555555,0.1424359566120471
967,1,1,1,1,0,1,2,1,1,2,1,1,34.3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.2638888888888889,0.06442995615047312
968,0,0,1,0,1,0,0,0,0,0,1,0,19.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.611111111111111,0.08786637433648743
969,1,0,0,1,0,1,2,1,2,1,1,0,35.75,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0.1388888888888889,0.04281098546042004
970,0,0,0,1,1,2,2,2,2,2,1,1,71.1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.25,0.14181283175628895
971,1,0,1,1,1,0,0,0,0,0,0,0,19.05,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.41666666666666663,0.07139972305561966
972,1,0,0,1,0,1,2,2,1,1,1,0,35.75,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0.3611111111111111,0.11582044772674822
973,0,0,1,1,1,2,1,1,1,2,0,1,109.45,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8055555555555555,0.7068716824371106
974,1,0,0,1,0,1,1,2,2,2,1,0,29.7,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0012577890606969766
975,0,0,0,1,1,1,2,1,2,1,1,0,66.25,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.125,0.0694380336948996
976,0,0,0,1,1,1,1,2,1,1,1,1,82.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6944444444444444,0.4800715439649204
977,1,0,0,1,0,1,1,2,2,2,1,1,30.75,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.6388888888888888,0.1696861297022848
978,0,0,0,1,1,1,2,2,2,2,1,0,44.75,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.041666666666666664,0.014914608816062776
979,0,0,0,1,1,1,2,1,2,2,1,0,51.1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.15277777777777776,0.05912185552734826
980,1,0,0,1,1,2,2,2,2,2,1,1,70.35,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.5138888888888888,0.292418647588276
981,1,0,1,1,1,1,1,2,2,1,1,1,54.2,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3055555555555555,0.13084468036002772
982,1,0,1,1,1,0,0,0,0,0,0,0,25.6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.9305555555555555,0.20379644588045237
983,1,0,0,1,1,0,0,0,0,0,1,0,20.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,0.0001615508885298867
984,0,0,0,1,1,1,2,2,1,2,1,1,56.1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.2638888888888889,0.11713593353334874
985,0,1,0,1,1,2,2,2,2,2,1,1,74.55,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.125,0.0697092084006462
986,1,0,1,1,1,2,2,1,1,1,0,1,98.7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.9722222222222222,0.7893030233094853
987,1,0,0,1,1,1,2,1,2,2,1,1,50.15,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0036175859681513963
988,0,0,0,1,0,1,2,1,1,1,1,0,41.1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5416666666666666,0.18211977844449573
989,1,0,0,1,1,2,2,2,2,2,1,0,70.7,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.027777777777777776,0.014066466651280866
990,0,1,0,1,1,1,2,2,2,2,1,0,43.8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.6805555555555555,0.24085506577429036
991,1,0,0,1,1,1,2,2,1,1,1,0,64.3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.09722222222222221,0.04929033002538657
992,1,0,1,0,1,1,2,2,2,2,1,1,45.85,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0031213939533810296
993,0,0,1,1,1,2,2,1,2,2,0,1,101.05,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8472222222222222,0.6868739903069467
994,1,0,0,1,1,1,2,2,2,2,1,1,42.9,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0027809831525501963
995,0,1,0,1,1,2,2,2,2,2,1,1,91.55,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.5555555555555556,0.4217401338564505
996,0,0,1,1,1,0,0,0,0,0,0,1,24.45,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.986111111111111,0.19187629817678284
997,1,0,0,1,1,2,2,2,1,2,1,1,89.85,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.3333333333333333,0.24766328179090702
998,0,0,0,1,1,1,2,1,2,2,1,0,50.45,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.19444444444444442,0.08615855065774292
999,0,1,1,1,1,2,1,1,1,1,1,1,94.2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.8472222222222222,0.6781271636279713
1000,0,1,0,1,1,1,2,2,1,1,1,0,74.85,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.611111111111111,0.3749423032540965
1001,0,0,1,1,1,0,0,0,0,0,0,0,19.8,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.9722222222222222,0.15911031617816757
1002,0,0,0,1,1,2,2,2,2,2,1,1,74.15,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.25,0.15312139395338104
1003,1,0,0,0,1,2,2,2,2,2,1,1,73.75,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.16666666666666666,0.09838449111470114
1004,1,1,1,1,1,2,2,1,1,1,1,1,107.35,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.9166666666666666,0.8115797369028387
1005,1,0,1,0,1,0,0,0,0,0,0,0,20.55,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8472222222222222,0.14852873297945998
1006,0,0,1,1,1,2,2,2,1,1,1,1,85.9,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.5833333333333333,0.428219478421417
1007,0,0,0,1,1,2,2,1,1,2,1,1,94.75,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.75,0.5888472190168474
1008,1,0,0,1,1,0,0,0,0,0,1,1,20.25,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.041666666666666664,0.004921532425571198
1009,1,0,1,1,1,1,1,1,2,2,1,1,53.65,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.9583333333333333,0.43683360258481424
1010,0,0,1,1,1,0,0,0,0,0,1,1,19.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.041666666666666664,0.004206092776367413
1011,0,0,0,1,1,2,2,2,2,2,1,1,74.9,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.09722222222222221,0.06027579044541888
1012,0,0,1,1,1,0,0,0,0,0,0,0,19.9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.7916666666666666,0.1265635818139857
1013,1,1,0,1,1,2,2,2,2,2,1,1,74.95,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.19444444444444442,0.11746480498499885
1014,1,0,0,1,0,1,2,2,1,2,1,1,41.6,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0.15277777777777776,0.05213477959843066
1015,1,0,0,1,1,0,0,0,0,0,1,0,19.7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.05555555555555555,0.011423955688899146
1016,1,0,0,1,1,2,2,2,2,2,1,0,94.35,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5972222222222222,0.4503231017770598
1017,1,0,0,1,1,1,1,1,2,2,1,1,74.3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.861111111111111,0.5399549965381952
1018,0,0,0,1,1,2,2,2,1,2,1,1,96.0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.16666666666666666,0.12039003000230787
1019,1,0,1,0,1,0,0,0,0,0,1,1,20.45,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.15277777777777776,0.026771290099238405
1020,0,0,1,1,1,1,2,1,2,2,1,1,59.8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.2638888888888889,0.12832333256404338
1021,1,0,0,1,1,2,1,1,1,2,1,1,106.05,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.611111111111111,0.5183475651973228
1022,0,1,1,0,1,2,2,2,1,2,1,1,78.1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.15277777777777776,0.09762866374336489
1023,1,0,1,0,1,1,1,2,1,1,0,1,80.8,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1.0,0.6588679898453728
1024,0,0,0,1,1,2,2,1,1,2,0,1,104.6,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.5972222222222222,0.5470863143318717
1025,1,0,0,1,1,0,0,0,0,0,1,1,19.8,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.041666666666666664,0.004540733902607893
1026,0,1,0,1,1,2,1,1,2,2,1,0,80.7,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.06944444444444445,0.04108008308331411
1027,1,0,0,1,0,1,2,2,2,1,1,0,29.85,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.027777777777777776,0.006554350334641125
1028,1,0,1,0,1,2,1,1,2,2,1,1,85.5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.9444444444444444,0.6551811677821371
1029,1,1,1,1,1,2,2,2,2,2,1,1,94.5,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.4583333333333333,0.3561908608354489
1030,0,0,0,1,0,1,2,2,2,2,1,1,35.8,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.15277777777777776,0.03973574890376183
1031,1,1,1,1,1,2,2,1,2,2,1,1,89.95,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.9583333333333333,0.7067101315485806
1032,0,0,1,1,1,2,2,1,1,2,1,1,105.2,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9166666666666666,0.7982979459958459
1033,1,0,1,0,1,1,2,2,1,1,0,0,75.55,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.40277777777777773,0.2348949919224556
1034,1,0,1,0,1,1,2,2,2,2,1,0,44.65,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.1111111111111111,0.040428109854604204
1035,1,1,1,1,0,1,1,1,1,1,0,1,64.45,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.0,0.5333833371797831
1036,0,0,1,0,1,1,2,2,2,2,1,1,45.45,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.1111111111111111,0.04534387260558505
1037,0,0,0,1,1,2,2,1,1,2,1,1,104.05,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.4444444444444444,0.3921128548349873
1038,0,0,1,0,1,0,0,0,0,0,0,0,20.05,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.7777777777777777,0.12362104777290561
1039,1,0,0,1,1,2,2,1,2,2,1,1,80.7,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.1388888888888889,0.0888529886914378
1040,0,0,1,1,1,1,1,1,1,2,1,1,61.5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.611111111111111,0.3119547657512116
1041,0,0,1,0,1,2,2,1,1,1,1,0,83.8,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3194444444444444,0.21710708516039698
1042,0,0,0,1,0,1,1,2,1,1,1,0,48.25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.05555555555555555,0.02116893607200554
1043,0,0,1,0,1,1,1,2,2,2,1,0,51.05,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0.20726978998384493
1044,1,0,1,1,1,2,2,1,1,2,1,1,83.35,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.6527777777777778,0.4669051465497346
1045,0,0,1,0,0,1,2,1,2,2,1,1,30.25,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.027777777777777776,0.0051869374567274406
1046,0,0,1,0,1,0,0,0,0,0,1,1,20.4,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.7222222222222222,0.12368451419339951
1047,0,0,0,1,1,2,2,1,2,2,1,1,90.8,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.06944444444444445,0.05039233787214402
1048,0,0,1,0,1,1,1,2,2,1,1,0,65.8,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.8888888888888888,0.46725132702515576
1049,1,0,0,1,1,1,2,1,2,2,1,1,50.3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.027777777777777776,0.00853334871913224
1050,0,0,0,1,1,0,0,0,0,0,0,0,20.25,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.1111111111111111,0.017984075698130625
1051,0,0,0,1,1,2,2,2,2,2,1,1,70.15,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.005925455804292638
1052,1,0,0,1,0,1,2,1,2,1,1,1,44.65,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.013888888888888888,0.0029829217632125543
1053,1,0,1,0,1,1,1,1,1,2,0,0,60.5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.8333333333333333,0.4241460881606277
1054,1,0,0,1,1,2,2,2,1,2,1,1,90.7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.2777777777777778,0.20338679898453726
1055,1,0,1,0,1,1,2,2,2,1,1,1,51.1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3055555555555555,0.1400992384029541
1056,1,0,1,0,1,1,2,1,2,1,1,1,70.7,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.75,0.43286406646665126
1057,1,0,0,1,1,2,2,2,2,2,1,1,80.55,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.007125548119086083
1058,1,0,0,1,1,0,0,0,0,0,1,0,19.3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.18055555555555555,0.0277925225017309
1059,0,1,1,0,1,2,2,2,1,2,0,1,96.55,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.3333333333333333,0.25901800138472186
1060,0,1,0,1,1,2,1,2,2,2,1,1,74.1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.08333333333333333,0.04986152780983153
1061,1,1,1,1,1,2,2,1,1,2,1,1,102.6,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.5277777777777778,0.4604661897069005
1062,0,0,0,1,1,2,1,2,2,2,1,1,85.15,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.16666666666666666,0.11080660050773136
1063,1,0,0,1,0,1,1,1,2,2,1,1,44.65,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3611111111111111,0.1312889453034849
1064,0,0,1,0,0,1,2,1,1,1,0,0,40.55,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.08333333333333333,0.022928686822063237
1065,1,0,1,0,1,2,2,1,1,2,1,0,87.4,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.9305555555555555,0.6808216016616663
1066,1,1,1,1,1,2,2,1,1,2,1,1,103.75,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.861111111111111,0.734427648280637
1067,1,0,1,0,0,1,1,2,2,2,1,1,39.45,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.6944444444444444,0.23108123701823216
1068,1,0,1,0,0,1,1,1,1,1,0,1,65.65,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.0,0.5360835448880683
1069,0,1,1,0,1,2,2,2,1,1,1,1,98.9,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.4305555555555555,0.33377567505192707
1070,1,0,1,1,1,1,1,1,1,1,0,1,92.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.7804465728132933
1071,1,0,0,1,0,1,1,2,2,1,1,1,44.45,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.7083333333333333,0.24956727440572354
1072,0,0,0,1,1,0,0,0,0,0,1,0,20.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,0.00018462958689129897
1073,0,0,1,0,1,2,1,1,1,1,0,0,115.25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8333333333333333,0.7777117470574659
1074,0,0,0,0,1,0,0,0,0,0,0,0,19.75,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.3333333333333333,0.05530810062312486
1075,0,0,0,1,1,2,2,2,2,2,1,1,80.65,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.027777777777777776,0.014464574198015234
1076,0,0,0,1,1,2,2,1,2,2,1,0,77.95,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.05555555555555555,0.03308908377567506
1077,0,0,1,1,1,1,1,1,1,2,0,0,65.65,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.9305555555555555,0.4966593584121856
1078,0,0,1,1,1,2,1,1,2,1,1,1,106.4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.9583333333333333,0.8346526655896607
1079,0,0,0,1,1,2,2,2,2,2,1,0,69.55,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0058562197092084005
1080,1,0,1,1,1,0,0,0,0,0,0,0,24.85,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.9305555555555555,0.18055619663051006
1081,1,0,0,1,1,2,2,2,2,2,1,1,89.9,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.008204477267482115
1082,1,1,1,1,1,2,1,1,2,2,1,0,83.85,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.9305555555555555,0.6427417493653358
1083,0,1,0,1,1,2,2,1,1,2,1,1,86.45,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.375,0.27489614585737365
1084,0,0,0,1,1,2,1,1,1,1,1,1,106.5,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.5694444444444444,0.49199169166858986
1085,1,0,1,0,1,2,2,1,1,1,0,1,109.2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8888888888888888,0.7757154396492038
1086,0,0,0,1,1,2,2,2,2,2,1,1,69.6,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005861989383798754
1087,1,0,0,1,1,1,2,2,2,2,1,0,44.75,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.08333333333333333,0.0290964689591507
1088,1,0,1,0,0,1,1,1,1,1,0,1,65.25,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.0,0.5146607431340873
1089,0,0,1,0,1,1,1,2,2,2,1,1,70.1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.7916666666666666,0.4493999538426033
1090,1,0,1,1,1,1,2,1,1,1,0,0,72.95,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.9722222222222222,0.605440803138703
1091,1,1,1,1,1,2,2,2,2,2,1,0,85.55,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.1388888888888889,0.09611700900069237
1092,1,0,0,1,1,1,2,2,2,2,1,1,55.7,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.013888888888888888,0.004258019847680591
